"timestamp","value"
"1514959200","0.0"
"1514960100","0.0"
"1514961000","0.0"
"1514961900","0.0"
"1514962800","0.0"
"1514963700","0.0"
"1514964600","0.0"
"1514965500","0.0"
"1514966400","0.0"
"1514967300","0.0"
"1514968200","0.0"
"1514969100","0.0"
"1514970000","0.0"
"1514970900","0.0"
"1514971800","0.0"
"1514972700","0.0"
"1514973600","0.0"
"1514974500","0.0"
"1514975400","0.0"
"1514976300","0.0"
"1514977200","0.0"
"1514978100","0.0"
"1514979000","0.0"
"1514979900","0.0"
"1514980800","0.0"
"1514981700","0.0"
"1514982600","0.0"
"1514983500","0.0"
"1514984400","0.0"
"1514985300","0.0"
"1514986200","0.0"
"1514987100","0.0"
"1514988000","0.0"
"1514988900","0.0"
"1514989800","0.0"
"1514990700","0.0"
"1514991600","0.0"
"1514992500","0.0"
"1514993400","0.0"
"1514994300","0.0"
"1514995200","0.0"
"1514996100","0.0"
"1514997000","0.0"
"1514997900","0.0"
"1514998800","0.0"
"1514999700","0.0"
"1515000600","0.0"
"1515001500","0.0"
"1515002400","0.0"
"1515003300","0.0"
"1515004200","0.0"
"1515005100","0.0"
"1515006000","0.0"
"1515006900","0.0"
"1515007800","0.0"
"1515008700","0.0"
"1515009600","0.0"
"1515010500","0.0"
"1515011400","0.0"
"1515012300","0.0"
"1515013200","0.0"
"1515014100","0.0"
"1515015000","0.0"
"1515015900","0.0"
"1515016800","0.0"
"1515017700","0.0"
"1515018600","0.0"
"1515019500","0.0"
"1515020400","0.0"
"1515021300","0.0"
"1515022200","0.0"
"1515023100","0.0"
"1515024000","0.0"
"1515024900","0.0"
"1515025800","0.0"
"1515026700","0.0"
"1515027600","0.0"
"1515028500","0.0"
"1515029400","0.0"
"1515030300","0.0"
"1515031200","0.0"
"1515032100","0.0"
"1515033000","0.0"
"1515033900","0.0"
"1515034800","0.0"
"1515035700","0.0"
"1515036600","0.0"
"1515037500","0.0"
"1515038400","0.0"
"1515039300","0.0"
"1515040200","0.0"
"1515041100","0.0"
"1515042000","0.0"
"1515042900","0.0"
"1515043800","0.0"
"1515044700","0.0"
"1515045600","0.0"
"1515046500","0.0"
"1515047400","0.0"
"1515048300","0.0"
"1515049200","0.0"
"1515050100","0.0"
"1515051000","0.0"
"1515051900","0.0"
"1515052800","0.0"
"1515053700","0.0"
"1515054600","0.0"
"1515055500","0.0"
"1515056400","0.0"
"1515057300","0.0"
"1515058200","0.0"
"1515059100","0.0"
"1515060000","0.0"
"1515060900","0.0"
"1515061800","0.0"
"1515062700","0.0"
"1515063600","0.0"
"1515064500","0.0"
"1515065400","0.0"
"1515066300","0.0"
"1515067200","0.0"
"1515068100","0.0"
"1515069000","0.0"
"1515069900","0.0"
"1515070800","0.0"
"1515071700","0.0"
"1515072600","0.0"
"1515073500","0.0"
"1515074400","0.0"
"1515075300","0.0"
"1515076200","0.0"
"1515077100","0.0"
"1515078000","0.0"
"1515078900","0.0"
"1515079800","0.0"
"1515080700","0.0"
"1515081600","0.0"
"1515082500","0.0"
"1515083400","0.0"
"1515084300","0.0"
"1515085200","0.0"
"1515086100","0.0"
"1515087000","0.0"
"1515087900","0.0"
"1515088800","0.0"
"1515089700","0.0"
"1515090600","0.0"
"1515091500","0.0"
"1515092400","0.0"
"1515093300","0.0"
"1515094200","0.0"
"1515095100","0.0"
"1515096000","0.0"
"1515096900","0.0"
"1515097800","0.0"
"1515098700","0.0"
"1515099600","0.0"
"1515100500","0.0"
"1515101400","0.0"
"1515102300","0.0"
"1515103200","0.0"
"1515104100","0.0"
"1515105000","0.0"
"1515105900","0.0"
"1515106800","0.0"
"1515107700","0.0"
"1515108600","0.0"
"1515109500","0.0"
"1515110400","0.0"
"1515111300","0.0"
"1515112200","0.0"
"1515113100","0.0"
"1515114000","0.0"
"1515114900","0.0"
"1515115800","0.0"
"1515116700","0.0"
"1515117600","0.0"
"1515118500","0.0"
"1515119400","0.0"
"1515120300","0.0"
"1515121200","0.0"
"1515122100","0.0"
"1515123000","0.0"
"1515123900","0.0"
"1515124800","0.0"
"1515125700","0.0"
"1515126600","0.0"
"1515127500","0.0"
"1515128400","0.0"
"1515129300","0.0"
"1515130200","0.0"
"1515131100","0.0"
"1515132000","0.0"
"1515132900","0.0"
"1515133800","0.0"
"1515134700","0.0"
"1515135600","0.0"
"1515136500","0.0"
"1515137400","0.0"
"1515138300","0.0"
"1515139200","0.0"
"1515140100","0.0"
"1515141000","0.0"
"1515141900","0.6"
"1515142800","0.3"
"1515143700","0.3"
"1515144600","0.0"
"1515145500","0.0"
"1515146400","0.9"
"1515147300","1.5"
"1515148200","1.8"
"1515149100","2.4"
"1515150000","2.4"
"1515150900","2.4"
"1515151800","1.2"
"1515152700","0.9"
"1515153600","0.0"
"1515154500","0.0"
"1515155400","0.3"
"1515156300","0.0"
"1515157200","0.0"
"1515158100","0.3"
"1515159000","0.3"
"1515159900","0.0"
"1515160800","0.0"
"1515161700","0.0"
"1515162600","0.0"
"1515163500","0.0"
"1515164400","0.0"
"1515165300","0.0"
"1515166200","0.0"
"1515167100","0.0"
"1515168000","0.0"
"1515168900","0.0"
"1515169800","0.0"
"1515170700","0.0"
"1515171600","0.0"
"1515172500","0.0"
"1515173400","0.0"
"1515174300","0.0"
"1515175200","0.0"
"1515176100","0.0"
"1515177000","0.0"
"1515177900","0.0"
"1515178800","0.0"
"1515179700","0.0"
"1515180600","0.0"
"1515181500","0.0"
"1515182400","0.0"
"1515183300","0.0"
"1515184200","0.0"
"1515185100","0.0"
"1515186000","0.0"
"1515186900","0.0"
"1515187800","0.0"
"1515188700","0.0"
"1515189600","0.0"
"1515190500","0.0"
"1515191400","0.0"
"1515192300","0.0"
"1515193200","0.0"
"1515194100","0.0"
"1515195000","0.0"
"1515195900","0.0"
"1515196800","0.0"
"1515197700","0.0"
"1515198600","0.0"
"1515199500","0.0"
"1515200400","0.0"
"1515201300","0.0"
"1515202200","0.0"
"1515203100","0.0"
"1515204000","0.0"
"1515204900","0.0"
"1515205800","0.0"
"1515206700","0.0"
"1515207600","0.0"
"1515208500","0.0"
"1515209400","0.0"
"1515210300","0.0"
"1515211200","0.0"
"1515212100","0.0"
"1515213000","0.0"
"1515213900","0.0"
"1515214800","0.0"
"1515215700","0.0"
"1515216600","0.0"
"1515217500","0.0"
"1515218400","0.0"
"1515219300","0.0"
"1515220200","0.0"
"1515221100","0.0"
"1515222000","0.0"
"1515222900","0.0"
"1515223800","0.0"
"1515224700","0.0"
"1515225600","0.0"
"1515226500","0.0"
"1515227400","0.0"
"1515228300","0.3"
"1515229200","0.3"
"1515230100","0.6"
"1515231000","1.2"
"1515231900","0.9"
"1515232800","0.9"
"1515233700","0.0"
"1515234600","1.2"
"1515235500","1.8"
"1515236400","2.1"
"1515237300","2.1"
"1515238200","1.8"
"1515239100","1.8"
"1515240000","1.8"
"1515240900","1.8"
"1515241800","1.2"
"1515242700","1.5"
"1515243600","1.2"
"1515244500","0.9"
"1515245400","0.9"
"1515246300","0.6"
"1515247200","0.6"
"1515248100","0.3"
"1515249000","0.0"
"1515249900","0.0"
"1515250800","0.0"
"1515251700","0.0"
"1515252600","0.0"
"1515253500","0.0"
"1515254400","0.0"
"1515255300","0.0"
"1515256200","0.0"
"1515257100","0.0"
"1515258000","0.0"
"1515258900","0.0"
"1515259800","0.0"
"1515260700","0.0"
"1515261600","0.0"
"1515262500","0.0"
"1515263400","0.0"
"1515264300","0.0"
"1515265200","0.0"
"1515266100","0.0"
"1515267000","0.0"
"1515267900","0.0"
"1515268800","0.0"
"1515269700","0.0"
"1515270600","0.0"
"1515271500","0.0"
"1515272400","0.0"
"1515273300","0.0"
"1515274200","0.0"
"1515275100","0.0"
"1515276000","0.0"
"1515276900","0.0"
"1515277800","0.0"
"1515278700","0.0"
"1515279600","0.0"
"1515280500","0.0"
"1515281400","0.0"
"1515282300","0.0"
"1515283200","0.0"
"1515284100","0.0"
"1515285000","0.0"
"1515285900","0.0"
"1515286800","0.0"
"1515287700","0.0"
"1515288600","0.0"
"1515289500","0.0"
"1515290400","0.0"
"1515291300","0.0"
"1515292200","0.0"
"1515293100","0.0"
"1515294000","0.0"
"1515294900","0.0"
"1515295800","0.0"
"1515296700","0.0"
"1515297600","0.0"
"1515298500","0.0"
"1515299400","0.0"
"1515300300","0.0"
"1515301200","0.0"
"1515302100","0.0"
"1515303000","0.0"
"1515303900","0.0"
"1515304800","0.0"
"1515305700","0.0"
"1515306600","0.0"
"1515307500","0.0"
"1515308400","0.0"
"1515309300","0.0"
"1515310200","0.0"
"1515311100","0.0"
"1515312000","0.0"
"1515312900","0.0"
"1515313800","0.3"
"1515314700","0.0"
"1515315600","0.0"
"1515316500","0.9"
"1515317400","0.6"
"1515318300","0.6"
"1515319200","1.2"
"1515320100","1.8"
"1515321000","1.8"
"1515321900","2.1"
"1515322800","2.1"
"1515323700","1.8"
"1515324600","1.2"
"1515325500","1.5"
"1515326400","0.9"
"1515327300","1.2"
"1515328200","0.9"
"1515329100","1.5"
"1515330000","1.2"
"1515330900","0.9"
"1515331800","0.6"
"1515332700","0.3"
"1515333600","0.3"
"1515334500","0.0"
"1515335400","0.0"
"1515336300","0.0"
"1515337200","0.0"
"1515338100","0.0"
"1515339000","0.0"
"1515339900","0.0"
"1515340800","0.0"
"1515341700","0.0"
"1515342600","0.0"
"1515343500","0.0"
"1515344400","0.0"
"1515345300","0.0"
"1515346200","0.0"
"1515347100","0.0"
"1515348000","0.0"
"1515348900","0.0"
"1515349800","0.0"
"1515350700","0.0"
"1515351600","0.0"
"1515352500","0.0"
"1515353400","0.0"
"1515354300","0.0"
"1515355200","0.0"
"1515356100","0.0"
"1515357000","0.0"
"1515357900","0.0"
"1515358800","0.0"
"1515359700","0.0"
"1515360600","0.0"
"1515361500","0.0"
"1515362400","0.0"
"1515363300","0.0"
"1515364200","0.0"
"1515365100","0.0"
"1515366000","0.0"
"1515366900","0.0"
"1515367800","0.0"
"1515368700","0.0"
"1515369600","0.0"
"1515370500","0.0"
"1515371400","0.0"
"1515372300","0.0"
"1515373200","0.0"
"1515374100","0.0"
"1515375000","0.0"
"1515375900","0.0"
"1515376800","0.0"
"1515377700","0.0"
"1515378600","0.0"
"1515379500","0.0"
"1515380400","0.0"
"1515381300","0.0"
"1515382200","0.0"
"1515383100","0.0"
"1515384000","0.0"
"1515384900","0.0"
"1515385800","0.0"
"1515386700","0.0"
"1515387600","0.0"
"1515388500","0.0"
"1515389400","0.0"
"1515390300","0.0"
"1515391200","0.0"
"1515392100","0.0"
"1515393000","0.0"
"1515393900","0.0"
"1515394800","0.0"
"1515395700","0.0"
"1515396600","0.0"
"1515397500","0.3"
"1515398400","0.0"
"1515399300","0.6"
"1515400200","0.6"
"1515401100","0.9"
"1515402000","1.5"
"1515402900","1.5"
"1515403800","1.5"
"1515404700","1.8"
"1515405600","1.8"
"1515406500","1.8"
"1515407400","1.8"
"1515408300","1.8"
"1515409200","1.5"
"1515410100","1.8"
"1515411000","1.8"
"1515411900","1.8"
"1515412800","1.8"
"1515413700","1.5"
"1515414600","1.5"
"1515415500","1.2"
"1515416400","0.9"
"1515417300","0.6"
"1515418200","0.3"
"1515419100","0.0"
"1515420000","0.0"
"1515420900","0.0"
"1515421800","0.0"
"1515422700","0.0"
"1515423600","0.0"
"1515424500","0.0"
"1515425400","0.0"
"1515426300","0.0"
"1515427200","0.0"
"1515428100","0.0"
"1515429000","0.0"
"1515429900","0.0"
"1515430800","0.0"
"1515431700","0.0"
"1515432600","0.0"
"1515433500","0.0"
"1515434400","0.0"
"1515435300","0.0"
"1515436200","0.0"
"1515437100","0.0"
"1515438000","0.0"
"1515438900","0.0"
"1515439800","0.0"
"1515440700","0.0"
"1515441600","0.0"
"1515442500","0.0"
"1515443400","0.0"
"1515444300","0.0"
"1515445200","0.0"
"1515446100","0.0"
"1515447000","0.0"
"1515447900","0.0"
"1515448800","0.0"
"1515449700","0.0"
"1515450600","0.0"
"1515451500","0.0"
"1515452400","0.0"
"1515453300","0.0"
"1515454200","0.0"
"1515455100","0.0"
"1515456000","0.0"
"1515456900","0.0"
"1515457800","0.0"
"1515458700","0.0"
"1515459600","0.0"
"1515460500","0.0"
"1515461400","0.0"
"1515462300","0.0"
"1515463200","0.0"
"1515464100","0.0"
"1515465000","0.0"
"1515465900","0.0"
"1515466800","0.0"
"1515467700","0.0"
"1515468600","0.0"
"1515469500","0.0"
"1515470400","0.0"
"1515471300","0.0"
"1515472200","0.0"
"1515473100","0.0"
"1515474000","0.0"
"1515474900","0.0"
"1515475800","0.0"
"1515476700","0.0"
"1515477600","0.0"
"1515478500","0.0"
"1515479400","0.0"
"1515480300","0.0"
"1515481200","0.0"
"1515482100","0.0"
"1515483000","0.0"
"1515483900","0.0"
"1515484800","0.3"
"1515485700","0.3"
"1515486600","0.0"
"1515487500","0.3"
"1515488400","0.6"
"1515489300","1.2"
"1515490200","0.9"
"1515491100","1.2"
"1515492000","1.5"
"1515492900","1.5"
"1515493800","2.1"
"1515494700","1.8"
"1515495600","2.1"
"1515496500","1.5"
"1515497400","2.4"
"1515498300","2.4"
"1515499200","2.1"
"1515500100","1.8"
"1515501000","0.9"
"1515501900","0.3"
"1515502800","0.3"
"1515503700","0.3"
"1515504600","0.0"
"1515505500","0.0"
"1515506400","0.0"
"1515507300","0.3"
"1515508200","0.0"
"1515509100","0.0"
"1515510000","0.0"
"1515510900","0.0"
"1515511800","0.0"
"1515512700","0.0"
"1515513600","0.0"
"1515514500","0.0"
"1515515400","0.0"
"1515516300","0.0"
"1515517200","0.0"
"1515518100","0.0"
"1515519000","0.0"
"1515519900","0.0"
"1515520800","0.0"
"1515521700","0.0"
"1515522600","0.0"
"1515523500","0.0"
"1515524400","0.0"
"1515525300","0.0"
"1515526200","0.0"
"1515527100","0.0"
"1515528000","0.0"
"1515528900","0.0"
"1515529800","0.0"
"1515530700","0.0"
"1515531600","0.0"
"1515532500","0.0"
"1515533400","0.0"
"1515534300","0.0"
"1515535200","0.0"
"1515536100","0.0"
"1515537000","0.0"
"1515537900","0.0"
"1515538800","0.0"
"1515539700","0.0"
"1515540600","0.0"
"1515541500","0.0"
"1515542400","0.0"
"1515543300","0.0"
"1515544200","0.0"
"1515545100","0.0"
"1515546000","0.0"
"1515546900","0.0"
"1515547800","0.0"
"1515548700","0.0"
"1515549600","0.0"
"1515550500","0.0"
"1515551400","0.0"
"1515552300","0.0"
"1515553200","0.0"
"1515554100","0.0"
"1515555000","0.0"
"1515555900","0.0"
"1515556800","0.0"
"1515557700","0.0"
"1515558600","0.0"
"1515559500","0.0"
"1515560400","0.0"
"1515561300","0.0"
"1515562200","0.0"
"1515563100","0.0"
"1515564000","0.0"
"1515564900","0.0"
"1515565800","0.0"
"1515566700","0.0"
"1515567600","0.0"
"1515568500","0.0"
"1515569400","0.0"
"1515570300","0.0"
"1515571200","0.0"
"1515572100","0.0"
"1515573000","0.3"
"1515573900","0.3"
"1515574800","0.6"
"1515575700","0.6"
"1515576600","1.2"
"1515577500","1.2"
"1515578400","1.2"
"1515579300","1.2"
"1515580200","1.2"
"1515581100","1.2"
"1515582000","1.5"
"1515582900","1.2"
"1515583800","1.2"
"1515584700","0.6"
"1515585600","0.9"
"1515586500","0.9"
"1515587400","0.9"
"1515588300","0.9"
"1515589200","0.9"
"1515590100","0.9"
"1515591000","0.6"
"1515591900","0.6"
"1515592800","0.3"
"1515593700","0.3"
"1515594600","0.3"
"1515595500","0.0"
"1515596400","0.0"
"1515597300","0.0"
"1515598200","0.0"
"1515599100","0.0"
"1515600000","0.0"
"1515600900","0.0"
"1515601800","0.0"
"1515602700","0.0"
"1515603600","0.0"
"1515604500","0.0"
"1515605400","0.0"
"1515606300","0.0"
"1515607200","0.0"
"1515608100","0.0"
"1515609000","0.0"
"1515609900","0.0"
"1515610800","0.0"
"1515611700","0.0"
"1515612600","0.0"
"1515613500","0.0"
"1515614400","0.0"
"1515615300","0.0"
"1515616200","0.0"
"1515617100","0.0"
"1515618000","0.0"
"1515618900","0.0"
"1515619800","0.0"
"1515620700","0.0"
"1515621600","0.0"
"1515622500","0.0"
"1515623400","0.0"
"1515624300","0.0"
"1515625200","0.0"
"1515626100","0.0"
"1515627000","0.0"
"1515627900","0.0"
"1515628800","0.0"
"1515629700","0.0"
"1515630600","0.0"
"1515631500","0.0"
"1515632400","0.0"
"1515633300","0.0"
"1515634200","0.0"
"1515635100","0.0"
"1515636000","0.0"
"1515636900","0.0"
"1515637800","0.0"
"1515638700","0.0"
"1515639600","0.0"
"1515640500","0.0"
"1515641400","0.0"
"1515642300","0.0"
"1515643200","0.0"
"1515644100","0.0"
"1515645000","0.0"
"1515645900","0.0"
"1515646800","0.0"
"1515647700","0.0"
"1515648600","0.0"
"1515649500","0.0"
"1515650400","0.0"
"1515651300","0.0"
"1515652200","0.0"
"1515653100","0.0"
"1515654000","0.0"
"1515654900","0.0"
"1515655800","0.0"
"1515656700","0.0"
"1515657600","0.0"
"1515658500","0.0"
"1515659400","0.0"
"1515660300","0.0"
"1515661200","0.0"
"1515662100","0.9"
"1515663000","1.2"
"1515663900","0.9"
"1515664800","1.2"
"1515665700","1.5"
"1515666600","1.8"
"1515667500","1.5"
"1515668400","1.8"
"1515669300","1.8"
"1515670200","1.8"
"1515671100","1.8"
"1515672000","1.8"
"1515672900","1.5"
"1515673800","0.9"
"1515674700","1.2"
"1515675600","0.9"
"1515676500","0.6"
"1515677400","0.3"
"1515678300","0.0"
"1515679200","0.0"
"1515680100","0.0"
"1515681000","0.0"
"1515681900","0.0"
"1515682800","0.0"
"1515683700","0.0"
"1515684600","0.0"
"1515685500","0.0"
"1515686400","0.0"
"1515687300","0.0"
"1515688200","0.0"
"1515689100","0.0"
"1515690000","0.0"
"1515690900","0.0"
"1515691800","0.0"
"1515692700","0.0"
"1515693600","0.0"
"1515694500","0.0"
"1515695400","0.0"
"1515696300","0.0"
"1515697200","0.0"
"1515698100","0.0"
"1515699000","0.0"
"1515699900","0.0"
"1515700800","0.0"
"1515701700","0.0"
"1515702600","0.0"
"1515703500","0.0"
"1515704400","0.0"
"1515705300","0.0"
"1515706200","0.0"
"1515707100","0.0"
"1515708000","0.0"
"1515708900","0.0"
"1515709800","0.0"
"1515710700","0.0"
"1515711600","0.0"
"1515712500","0.0"
"1515713400","0.0"
"1515714300","0.0"
"1515715200","0.0"
"1515716100","0.0"
"1515717000","0.0"
"1515717900","0.0"
"1515718800","0.0"
"1515719700","0.0"
"1515720600","0.0"
"1515721500","0.0"
"1515722400","0.0"
"1515723300","0.0"
"1515724200","0.0"
"1515725100","0.0"
"1515726000","0.0"
"1515726900","0.0"
"1515727800","0.0"
"1515728700","0.0"
"1515729600","0.0"
"1515730500","0.0"
"1515731400","0.0"
"1515732300","0.0"
"1515733200","0.0"
"1515734100","0.0"
"1515735000","0.0"
"1515735900","0.0"
"1515736800","0.0"
"1515737700","0.0"
"1515738600","0.0"
"1515739500","0.0"
"1515740400","0.0"
"1515741300","0.0"
"1515742200","0.0"
"1515743100","0.0"
"1515744000","0.0"
"1515744900","0.0"
"1515745800","0.0"
"1515746700","0.0"
"1515747600","0.0"
"1515748500","0.0"
"1515749400","0.0"
"1515750300","0.0"
"1515751200","0.0"
"1515752100","0.0"
"1515753000","0.0"
"1515753900","0.3"
"1515754800","0.3"
"1515755700","0.6"
"1515756600","0.3"
"1515757500","0.3"
"1515758400","0.3"
"1515759300","0.3"
"1515760200","0.3"
"1515761100","0.0"
"1515762000","0.0"
"1515762900","0.0"
"1515763800","0.0"
"1515764700","0.0"
"1515765600","0.0"
"1515766500","0.0"
"1515767400","0.0"
"1515768300","0.0"
"1515769200","0.0"
"1515770100","0.0"
"1515771000","0.0"
"1515771900","0.0"
"1515772800","0.0"
"1515773700","0.0"
"1515774600","0.0"
"1515775500","0.0"
"1515776400","0.0"
"1515777300","0.0"
"1515778200","0.0"
"1515779100","0.0"
"1515780000","0.0"
"1515780900","0.0"
"1515781800","0.0"
"1515782700","0.0"
"1515783600","0.0"
"1515784500","0.0"
"1515785400","0.0"
"1515786300","0.0"
"1515787200","0.0"
"1515788100","0.0"
"1515789000","0.0"
"1515789900","0.0"
"1515790800","0.0"
"1515791700","0.0"
"1515792600","0.0"
"1515793500","0.0"
"1515794400","0.0"
"1515795300","0.0"
"1515796200","0.0"
"1515797100","0.0"
"1515798000","0.0"
"1515798900","0.0"
"1515799800","0.0"
"1515800700","0.0"
"1515801600","0.0"
"1515802500","0.0"
"1515803400","0.0"
"1515804300","0.0"
"1515805200","0.0"
"1515806100","0.0"
"1515807000","0.0"
"1515807900","0.0"
"1515808800","0.0"
"1515809700","0.0"
"1515810600","0.0"
"1515811500","0.0"
"1515812400","0.0"
"1515813300","0.0"
"1515814200","0.0"
"1515815100","0.0"
"1515816000","0.0"
"1515816900","0.0"
"1515817800","0.0"
"1515818700","0.0"
"1515819600","0.0"
"1515820500","0.0"
"1515821400","0.0"
"1515822300","0.0"
"1515823200","0.0"
"1515824100","0.0"
"1515825000","0.0"
"1515825900","0.0"
"1515826800","0.0"
"1515827700","0.0"
"1515828600","0.0"
"1515829500","0.0"
"1515830400","0.0"
"1515831300","0.0"
"1515832200","0.0"
"1515833100","0.0"
"1515834000","0.0"
"1515834900","0.0"
"1515835800","0.0"
"1515836700","0.0"
"1515837600","0.0"
"1515838500","0.0"
"1515839400","0.9"
"1515840300","1.8"
"1515841200","1.8"
"1515842100","2.1"
"1515843000","1.8"
"1515843900","1.8"
"1515844800","1.8"
"1515845700","1.8"
"1515846600","1.8"
"1515847500","1.5"
"1515848400","1.2"
"1515849300","1.2"
"1515850200","0.9"
"1515851100","0.6"
"1515852000","0.6"
"1515852900","0.3"
"1515853800","0.3"
"1515854700","0.0"
"1515855600","0.0"
"1515856500","0.0"
"1515857400","0.0"
"1515858300","0.0"
"1515859200","0.0"
"1515860100","0.0"
"1515861000","0.0"
"1515861900","0.0"
"1515862800","0.0"
"1515863700","0.0"
"1515864600","0.0"
"1515865500","0.0"
"1515866400","0.0"
"1515867300","0.0"
"1515868200","0.0"
"1515869100","0.0"
"1515870000","0.0"
"1515870900","0.0"
"1515871800","0.0"
"1515872700","0.0"
"1515873600","0.0"
"1515874500","0.0"
"1515875400","0.0"
"1515876300","0.0"
"1515877200","0.0"
"1515878100","0.0"
"1515879000","0.0"
"1515879900","0.0"
"1515880800","0.0"
"1515881700","0.0"
"1515882600","0.0"
"1515883500","0.0"
"1515884400","0.0"
"1515885300","0.0"
"1515886200","0.0"
"1515887100","0.0"
"1515888000","0.0"
"1515888900","0.0"
"1515889800","0.0"
"1515890700","0.0"
"1515891600","0.0"
"1515892500","0.0"
"1515893400","0.0"
"1515894300","0.0"
"1515895200","0.0"
"1515896100","0.0"
"1515897000","0.0"
"1515897900","0.0"
"1515898800","0.0"
"1515899700","0.0"
"1515900600","0.0"
"1515901500","0.0"
"1515902400","0.0"
"1515903300","0.0"
"1515904200","0.0"
