"timestamp","value"
"1515003300","0.3"
"1515004200","0.3"
"1515005100","0.6"
"1515006000","0.6"
"1515006900","0.9"
"1515007800","0.9"
"1515008700","0.9"
"1515009600","1.2"
"1515010500","0.9"
"1515011400","0.9"
"1515012300","0.9"
"1515013200","0.9"
"1515014100","0.9"
"1515015000","1.2"
"1515015900","2.4"
"1515016800","2.7"
"1515017700","2.7"
"1515018600","3.0"
"1515019500","2.7"
"1515020400","3.0"
"1515021300","2.7"
"1515022200","2.7"
"1515023100","3.0"
"1515024000","2.7"
"1515024900","2.7"
"1515025800","3.0"
"1515026700","2.7"
"1515027600","2.7"
"1515028500","3.0"
"1515029400","3.0"
"1515030300","3.0"
"1515031200","2.7"
"1515032100","3.0"
"1515033000","2.7"
"1515033900","2.7"
"1515034800","3.0"
"1515035700","2.7"
"1515036600","2.7"
"1515037500","3.0"
"1515038400","2.1"
"1515039300","2.4"
"1515040200","2.4"
"1515041100","2.1"
"1515042000","2.4"
"1515042900","2.4"
"1515043800","2.4"
"1515044700","2.4"
"1515045600","2.4"
"1515046500","1.5"
"1515047400","0.6"
"1515048300","0.3"
"1515049200","0.6"
"1515050100","2.1"
"1515051000","2.1"
"1515051900","2.1"
"1515052800","2.4"
"1515053700","1.2"
"1515054600","0.3"
"1515055500","0.3"
"1515056400","0.3"
"1515057300","0.3"
"1515058200","0.3"
"1515059100","0.9"
"1515060000","2.1"
"1515060900","2.1"
"1515061800","2.1"
"1515062700","2.4"
"1515063600","2.1"
"1515064500","2.4"
"1515065400","2.1"
"1515066300","2.1"
"1515067200","0.6"
"1515068100","0.3"
"1515069000","0.3"
"1515069900","0.6"
"1515070800","1.8"
"1515071700","2.1"
"1515072600","2.4"
"1515073500","2.1"
"1515074400","2.1"
"1515075300","0.6"
"1515076200","0.3"
"1515077100","0.3"
"1515078000","0.6"
"1515078900","0.3"
"1515079800","0.3"
"1515080700","1.8"
"1515081600","2.4"
"1515082500","2.4"
"1515083400","2.4"
"1515084300","2.1"
"1515085200","0.9"
"1515086100","0.3"
"1515087000","0.3"
"1515087900","0.6"
"1515088800","0.3"
"1515089700","0.3"
"1515090600","1.5"
"1515091500","2.1"
"1515092400","2.7"
"1515093300","2.7"
"1515094200","1.5"
"1515095100","0.9"
"1515096000","0.9"
"1515096900","0.9"
"1515097800","0.9"
"1515098700","1.5"
"1515099600","0.9"
"1515100500","0.9"
"1515101400","0.9"
"1515102300","0.9"
"1515103200","0.9"
"1515104100","0.9"
"1515105000","0.9"
"1515105900","0.9"
"1515106800","0.9"
"1515107700","0.6"
"1515108600","0.9"
"1515109500","0.9"
"1515110400","0.9"
"1515111300","1.2"
"1515112200","2.4"
"1515113100","2.7"
"1515114000","2.7"
"1515114900","2.7"
"1515115800","3.0"
"1515116700","2.7"
"1515117600","2.7"
"1515118500","3.0"
"1515119400","2.7"
"1515120300","2.7"
"1515121200","2.7"
"1515122100","3.0"
"1515123000","2.7"
"1515123900","2.7"
"1515124800","2.4"
"1515125700","2.1"
"1515126600","2.4"
"1515127500","0.9"
"1515128400","0.3"
"1515129300","0.6"
"1515130200","0.3"
"1515131100","0.3"
"1515132000","0.6"
"1515132900","0.6"
"1515133800","0.3"
"1515134700","0.6"
"1515135600","1.8"
"1515136500","2.1"
"1515137400","2.4"
"1515138300","2.1"
"1515139200","2.1"
"1515140100","2.1"
"1515141000","0.3"
"1515141900","0.0"
"1515142800","0.0"
"1515143700","0.3"
"1515144600","0.0"
"1515145500","0.3"
"1515146400","0.0"
"1515147300","0.0"
"1515148200","0.0"
"1515149100","0.0"
"1515150000","0.0"
"1515150900","0.0"
"1515151800","0.0"
"1515152700","0.0"
"1515153600","0.0"
"1515154500","0.0"
"1515155400","0.0"
"1515156300","0.0"
"1515157200","0.3"
"1515158100","0.3"
"1515159000","0.0"
"1515159900","0.0"
"1515160800","0.0"
"1515161700","0.3"
"1515162600","0.3"
"1515163500","0.0"
"1515164400","0.3"
"1515165300","0.3"
"1515166200","0.3"
"1515167100","0.3"
"1515168000","0.6"
"1515168900","0.3"
"1515169800","0.3"
"1515170700","1.8"
"1515171600","2.1"
"1515172500","2.1"
"1515173400","2.4"
"1515174300","2.4"
"1515175200","2.1"
"1515176100","2.4"
"1515177000","2.4"
"1515177900","2.1"
"1515178800","3.0"
"1515179700","2.7"
"1515180600","2.7"
"1515181500","3.0"
"1515182400","2.7"
"1515183300","3.0"
"1515184200","2.7"
"1515185100","2.7"
"1515186000","3.0"
"1515186900","2.7"
"1515187800","2.7"
"1515188700","3.0"
"1515189600","2.7"
"1515190500","2.7"
"1515191400","3.0"
"1515192300","2.7"
"1515193200","3.0"
"1515194100","2.7"
"1515195000","2.7"
"1515195900","3.0"
"1515196800","3.3"
"1515197700","3.6"
"1515198600","3.3"
"1515199500","3.0"
"1515200400","3.0"
"1515201300","2.7"
"1515202200","2.7"
"1515203100","3.0"
"1515204000","2.7"
"1515204900","2.7"
"1515205800","3.0"
"1515206700","2.7"
"1515207600","2.7"
"1515208500","3.0"
"1515209400","2.7"
"1515210300","2.7"
"1515211200","2.4"
"1515212100","2.1"
"1515213000","2.4"
"1515213900","2.4"
"1515214800","2.1"
"1515215700","2.4"
"1515216600","2.4"
"1515217500","2.1"
"1515218400","2.4"
"1515219300","2.1"
"1515220200","2.4"
"1515221100","2.1"
"1515222000","2.4"
"1515222900","2.1"
"1515223800","2.4"
"1515224700","2.1"
"1515225600","2.1"
"1515226500","2.1"
"1515227400","1.8"
"1515228300","0.6"
"1515229200","0.0"
"1515230100","0.0"
"1515231000","0.0"
"1515231900","0.0"
"1515232800","0.3"
"1515233700","0.0"
"1515234600","0.0"
"1515235500","0.0"
"1515236400","0.0"
"1515237300","0.0"
"1515238200","0.0"
"1515239100","0.0"
"1515240000","0.0"
"1515240900","0.0"
"1515241800","0.0"
"1515242700","0.0"
"1515243600","0.0"
"1515244500","0.0"
"1515245400","0.0"
"1515246300","0.0"
"1515247200","0.0"
"1515248100","0.0"
"1515249000","0.0"
"1515249900","0.3"
"1515250800","0.0"
"1515251700","0.3"
"1515252600","0.6"
"1515253500","0.3"
"1515254400","0.3"
"1515255300","0.6"
"1515256200","0.3"
"1515257100","0.6"
"1515258000","0.3"
"1515258900","0.3"
"1515259800","0.6"
"1515260700","0.3"
"1515261600","0.6"
"1515262500","0.3"
"1515263400","0.3"
"1515264300","0.3"
"1515265200","0.9"
"1515266100","0.9"
"1515267000","1.8"
"1515267900","2.4"
"1515268800","3.0"
"1515269700","2.7"
"1515270600","2.1"
"1515271500","0.9"
"1515272400","0.9"
"1515273300","1.8"
"1515274200","2.7"
"1515275100","2.4"
"1515276000","1.8"
"1515276900","0.9"
"1515277800","0.9"
"1515278700","0.9"
"1515279600","0.9"
"1515280500","0.9"
"1515281400","0.9"
"1515282300","0.9"
"1515283200","0.9"
"1515284100","0.9"
"1515285000","0.9"
"1515285900","0.9"
"1515286800","0.9"
"1515287700","0.9"
"1515288600","0.9"
"1515289500","0.9"
"1515290400","0.9"
"1515291300","0.9"
"1515292200","0.9"
"1515293100","0.9"
"1515294000","0.9"
"1515294900","0.9"
"1515295800","0.9"
"1515296700","0.9"
"1515297600","0.6"
"1515298500","0.6"
"1515299400","0.6"
"1515300300","0.3"
"1515301200","0.6"
"1515302100","0.3"
"1515303000","0.3"
"1515303900","0.6"
"1515304800","0.3"
"1515305700","0.3"
"1515306600","0.6"
"1515307500","0.3"
"1515308400","0.3"
"1515309300","0.3"
"1515310200","0.6"
"1515311100","0.0"
"1515312000","0.3"
"1515312900","0.0"
"1515313800","0.0"
"1515314700","0.0"
"1515315600","0.0"
"1515316500","0.0"
"1515317400","0.0"
"1515318300","0.0"
"1515319200","0.0"
"1515320100","0.0"
"1515321000","0.0"
"1515321900","0.0"
"1515322800","0.0"
"1515323700","0.0"
"1515324600","0.0"
"1515325500","0.0"
"1515326400","0.0"
"1515327300","0.0"
"1515328200","0.0"
"1515329100","0.0"
"1515330000","0.0"
"1515330900","0.0"
"1515331800","0.0"
"1515332700","0.0"
"1515333600","0.0"
"1515334500","0.0"
"1515335400","0.3"
"1515336300","0.0"
"1515337200","0.3"
"1515338100","0.0"
"1515339000","1.5"
"1515339900","2.1"
"1515340800","2.1"
"1515341700","2.4"
"1515342600","2.1"
"1515343500","2.4"
"1515344400","2.1"
"1515345300","2.4"
"1515346200","2.4"
"1515347100","2.1"
"1515348000","2.4"
"1515348900","2.1"
"1515349800","2.4"
"1515350700","2.4"
"1515351600","2.7"
"1515352500","2.7"
"1515353400","2.7"
"1515354300","3.0"
"1515355200","2.7"
"1515356100","3.0"
"1515357000","2.7"
"1515357900","2.7"
"1515358800","3.0"
"1515359700","2.7"
"1515360600","3.0"
"1515361500","2.7"
"1515362400","2.7"
"1515363300","3.0"
"1515364200","2.7"
"1515365100","2.7"
"1515366000","2.7"
"1515366900","0.9"
"1515367800","0.9"
"1515368700","1.2"
"1515369600","0.9"
"1515370500","1.2"
"1515371400","0.9"
"1515372300","0.9"
"1515373200","0.9"
"1515374100","0.9"
"1515375000","0.9"
"1515375900","0.9"
"1515376800","0.9"
"1515377700","0.9"
"1515378600","0.9"
"1515379500","0.9"
"1515380400","0.9"
"1515381300","0.9"
"1515382200","0.9"
"1515383100","0.9"
"1515384000","0.3"
"1515384900","0.3"
"1515385800","0.9"
"1515386700","0.6"
"1515387600","0.3"
"1515388500","0.6"
"1515389400","0.6"
"1515390300","0.3"
"1515391200","0.9"
"1515392100","0.3"
"1515393000","0.3"
"1515393900","0.6"
"1515394800","0.0"
"1515395700","0.3"
"1515396600","0.0"
"1515397500","0.0"
"1515398400","0.0"
"1515399300","0.0"
"1515400200","0.0"
"1515401100","0.0"
"1515402000","0.0"
"1515402900","0.0"
"1515403800","0.0"
"1515404700","0.0"
"1515405600","0.0"
"1515406500","0.0"
"1515407400","0.0"
"1515408300","0.0"
"1515409200","0.0"
"1515410100","0.0"
"1515411000","0.0"
"1515411900","0.0"
"1515412800","0.0"
"1515413700","0.0"
"1515414600","0.0"
"1515415500","0.0"
"1515416400","0.0"
"1515417300","0.0"
"1515418200","0.0"
"1515419100","0.0"
"1515420000","0.3"
"1515420900","0.0"
"1515421800","0.3"
"1515422700","0.0"
"1515423600","0.6"
"1515424500","0.3"
"1515425400","0.3"
"1515426300","0.6"
"1515427200","0.3"
"1515428100","0.6"
"1515429000","0.3"
"1515429900","0.6"
"1515430800","0.6"
"1515431700","0.6"
"1515432600","0.6"
"1515433500","0.3"
"1515434400","0.3"
"1515435300","0.6"
"1515436200","0.3"
"1515437100","0.3"
"1515438000","0.9"
"1515438900","0.9"
"1515439800","0.9"
"1515440700","0.9"
"1515441600","0.9"
"1515442500","0.9"
"1515443400","0.9"
"1515444300","0.9"
"1515445200","0.9"
"1515446100","0.9"
"1515447000","1.2"
"1515447900","1.2"
"1515448800","0.9"
"1515449700","0.9"
"1515450600","0.9"
"1515451500","0.9"
"1515452400","0.9"
"1515453300","0.9"
"1515454200","0.9"
"1515455100","0.9"
"1515456000","0.9"
"1515456900","0.9"
"1515457800","0.9"
"1515458700","0.9"
"1515459600","0.9"
"1515460500","0.9"
"1515461400","0.9"
"1515462300","0.9"
"1515463200","0.9"
"1515464100","0.9"
"1515465000","0.9"
"1515465900","0.9"
"1515466800","0.9"
"1515467700","0.9"
"1515468600","0.9"
"1515469500","0.9"
"1515470400","0.3"
"1515471300","0.9"
"1515472200","2.1"
"1515473100","2.4"
"1515474000","2.4"
"1515474900","2.4"
"1515475800","2.4"
"1515476700","2.4"
"1515477600","2.4"
"1515478500","2.4"
"1515479400","2.1"
"1515480300","2.4"
"1515481200","2.4"
"1515482100","2.1"
"1515483000","2.1"
"1515483900","1.8"
"1515484800","0.3"
"1515485700","0.0"
"1515486600","0.0"
"1515487500","0.3"
"1515488400","0.0"
"1515489300","0.0"
"1515490200","0.0"
"1515491100","0.0"
"1515492000","0.0"
"1515492900","0.0"
"1515493800","0.0"
"1515494700","0.0"
"1515495600","0.0"
"1515496500","0.0"
"1515497400","0.0"
"1515498300","0.0"
"1515499200","0.0"
"1515500100","0.0"
"1515501000","0.0"
"1515501900","0.0"
"1515502800","0.0"
"1515503700","0.0"
"1515504600","0.0"
"1515505500","0.3"
"1515506400","0.0"
"1515507300","0.0"
"1515508200","0.0"
"1515509100","0.0"
"1515510000","0.3"
"1515510900","0.3"
"1515511800","0.6"
"1515512700","0.3"
"1515513600","0.6"
"1515514500","0.3"
"1515515400","1.2"
"1515516300","2.1"
"1515517200","2.4"
"1515518100","2.4"
"1515519000","1.5"
"1515519900","0.3"
"1515520800","0.3"
"1515521700","0.6"
"1515522600","2.1"
"1515523500","2.1"
"1515524400","2.7"
"1515525300","1.8"
"1515526200","0.9"
"1515527100","0.9"
"1515528000","1.8"
"1515528900","2.4"
"1515529800","2.7"
"1515530700","3.0"
"1515531600","2.7"
"1515532500","3.0"
"1515533400","2.7"
"1515534300","2.7"
"1515535200","3.0"
"1515536100","2.7"
"1515537000","2.7"
"1515537900","3.0"
"1515538800","2.7"
"1515539700","2.7"
"1515540600","3.0"
"1515541500","2.7"
"1515542400","2.7"
"1515543300","3.0"
"1515544200","2.7"
"1515545100","2.7"
"1515546000","2.7"
"1515546900","3.0"
"1515547800","3.0"
"1515548700","2.7"
"1515549600","3.0"
"1515550500","3.0"
"1515551400","2.4"
"1515552300","0.9"
"1515553200","0.9"
"1515554100","0.9"
"1515555000","0.9"
"1515555900","0.9"
"1515556800","0.6"
"1515557700","0.3"
"1515558600","0.3"
"1515559500","0.6"
"1515560400","0.3"
"1515561300","0.6"
"1515562200","0.6"
"1515563100","0.3"
"1515564000","1.2"
"1515564900","2.1"
"1515565800","2.7"
"1515566700","2.4"
"1515567600","2.7"
"1515568500","2.7"
"1515569400","2.4"
"1515570300","1.5"
"1515571200","0.3"
"1515572100","0.0"
"1515573000","0.0"
"1515573900","0.0"
"1515574800","0.0"
"1515575700","0.3"
"1515576600","0.0"
"1515577500","0.0"
"1515578400","0.0"
"1515579300","0.0"
"1515580200","0.0"
"1515581100","0.0"
"1515582000","0.0"
"1515582900","0.0"
"1515583800","0.0"
"1515584700","0.0"
"1515585600","0.0"
"1515586500","0.0"
"1515587400","0.0"
"1515588300","0.0"
"1515589200","0.0"
"1515590100","0.0"
"1515591000","0.3"
"1515591900","0.0"
"1515592800","0.0"
"1515593700","0.0"
"1515594600","0.0"
"1515595500","0.3"
"1515596400","0.3"
"1515597300","0.6"
"1515598200","0.6"
"1515599100","2.1"
"1515600000","2.4"
"1515600900","2.1"
"1515601800","2.4"
"1515602700","2.4"
"1515603600","2.4"
"1515604500","2.4"
"1515605400","2.4"
"1515606300","2.1"
"1515607200","2.4"
"1515608100","2.4"
"1515609000","2.1"
"1515609900","2.4"
"1515610800","2.7"
"1515611700","2.7"
"1515612600","3.0"
"1515613500","3.3"
"1515614400","2.7"
"1515615300","3.0"
"1515616200","2.7"
"1515617100","2.7"
"1515618000","3.0"
"1515618900","2.7"
"1515619800","2.7"
"1515620700","3.0"
"1515621600","2.7"
"1515622500","2.7"
"1515623400","3.0"
"1515624300","2.7"
"1515625200","2.7"
"1515626100","3.0"
"1515627000","2.7"
"1515627900","3.0"
"1515628800","2.7"
"1515629700","2.7"
"1515630600","3.0"
"1515631500","2.7"
"1515632400","2.7"
"1515633300","3.0"
"1515634200","2.7"
"1515635100","2.7"
"1515636000","2.7"
"1515636900","3.0"
"1515637800","2.7"
"1515638700","2.7"
"1515639600","3.0"
"1515640500","2.7"
"1515641400","2.7"
"1515642300","3.0"
"1515643200","2.1"
"1515644100","2.4"
"1515645000","2.1"
"1515645900","2.4"
"1515646800","2.4"
"1515647700","2.4"
"1515648600","2.4"
"1515649500","2.4"
"1515650400","2.4"
"1515651300","2.4"
"1515652200","2.4"
"1515653100","2.4"
"1515654000","2.1"
"1515654900","2.4"
"1515655800","2.1"
"1515656700","2.4"
"1515657600","2.1"
"1515658500","1.8"
"1515659400","2.1"
"1515660300","1.8"
"1515661200","0.9"
"1515662100","0.3"
"1515663000","0.0"
"1515663900","0.0"
"1515664800","0.0"
"1515665700","0.0"
"1515666600","0.0"
"1515667500","0.0"
"1515668400","0.0"
"1515669300","0.0"
"1515670200","0.0"
"1515671100","0.0"
"1515672000","0.0"
"1515672900","0.0"
"1515673800","0.0"
"1515674700","0.0"
"1515675600","0.0"
"1515676500","0.0"
"1515677400","0.0"
"1515678300","0.0"
"1515679200","0.0"
"1515680100","0.0"
"1515681000","0.3"
"1515681900","1.5"
"1515682800","2.4"
"1515683700","1.5"
"1515684600","0.6"
"1515685500","0.3"
"1515686400","0.3"
"1515687300","0.6"
"1515688200","0.6"
"1515689100","0.3"
"1515690000","0.6"
"1515690900","0.3"
"1515691800","0.6"
"1515692700","0.3"
"1515693600","0.6"
"1515694500","0.6"
"1515695400","1.8"
"1515696300","2.1"
"1515697200","3.0"
"1515698100","1.5"
"1515699000","0.9"
"1515699900","0.9"
"1515700800","1.2"
"1515701700","2.7"
"1515702600","2.7"
"1515703500","2.7"
"1515704400","3.0"
"1515705300","2.7"
"1515706200","2.7"
"1515707100","3.0"
"1515708000","2.7"
"1515708900","3.0"
"1515709800","2.7"
"1515710700","2.7"
"1515711600","3.0"
"1515712500","2.7"
"1515713400","2.7"
"1515714300","3.0"
"1515715200","2.7"
"1515716100","3.0"
"1515717000","2.7"
"1515717900","3.0"
"1515718800","3.0"
"1515719700","2.7"
"1515720600","3.0"
"1515721500","3.0"
"1515722400","2.7"
"1515723300","2.7"
"1515724200","3.0"
"1515725100","2.7"
"1515726000","2.7"
"1515726900","3.0"
"1515727800","2.7"
"1515728700","2.7"
"1515729600","2.4"
"1515730500","2.4"
"1515731400","2.4"
"1515732300","2.1"
"1515733200","2.4"
"1515734100","2.4"
"1515735000","2.4"
"1515735900","2.7"
"1515736800","2.4"
"1515737700","2.4"
"1515738600","2.4"
"1515739500","2.1"
"1515740400","2.4"
"1515741300","2.1"
"1515742200","2.4"
"1515743100","2.4"
"1515744000","2.1"
"1515744900","2.4"
"1515745800","2.1"
"1515746700","2.4"
"1515747600","2.1"
"1515748500","2.4"
"1515749400","0.6"
"1515750300","0.3"
"1515751200","0.0"
"1515752100","0.0"
"1515753000","0.0"
"1515753900","0.0"
"1515754800","0.0"
"1515755700","0.0"
"1515756600","0.0"
"1515757500","0.0"
"1515758400","0.0"
"1515759300","0.0"
"1515760200","0.0"
"1515761100","0.0"
"1515762000","0.0"
"1515762900","0.0"
"1515763800","0.3"
"1515764700","0.0"
"1515765600","0.0"
"1515766500","0.3"
"1515767400","0.0"
"1515768300","0.3"
"1515769200","0.3"
"1515770100","0.9"
"1515771000","2.4"
"1515771900","2.1"
"1515772800","0.9"
"1515773700","0.6"
"1515774600","0.6"
"1515775500","0.6"
"1515776400","0.6"
"1515777300","0.6"
"1515778200","0.3"
"1515779100","1.8"
"1515780000","2.1"
"1515780900","2.4"
"1515781800","2.1"
"1515782700","1.2"
"1515783600","0.9"
"1515784500","1.2"
"1515785400","2.4"
"1515786300","3.0"
"1515787200","2.7"
"1515788100","1.8"
"1515789000","0.9"
"1515789900","1.2"
"1515790800","1.2"
"1515791700","2.7"
"1515792600","3.0"
"1515793500","2.7"
"1515794400","2.7"
"1515795300","2.7"
"1515796200","3.0"
"1515797100","2.7"
"1515798000","3.0"
"1515798900","1.8"
"1515799800","0.9"
"1515800700","0.9"
"1515801600","1.8"
"1515802500","3.3"
"1515803400","3.0"
"1515804300","2.7"
"1515805200","2.7"
"1515806100","3.0"
"1515807000","2.7"
"1515807900","3.0"
"1515808800","2.7"
"1515809700","2.7"
"1515810600","3.0"
"1515811500","2.7"
"1515812400","2.7"
"1515813300","3.0"
"1515814200","2.7"
"1515815100","2.7"
"1515816000","2.1"
"1515816900","2.4"
"1515817800","2.4"
"1515818700","2.1"
"1515819600","2.4"
"1515820500","2.4"
"1515821400","2.4"
"1515822300","2.1"
"1515823200","2.4"
"1515824100","2.4"
"1515825000","2.1"
"1515825900","2.4"
"1515826800","2.1"
"1515827700","2.4"
"1515828600","2.1"
"1515829500","2.1"
"1515830400","2.1"
"1515831300","1.8"
"1515832200","1.5"
"1515833100","1.2"
"1515834000","1.2"
"1515834900","0.9"
"1515835800","0.6"
"1515836700","0.3"
"1515837600","0.3"
"1515838500","0.3"
"1515839400","0.0"
"1515840300","0.0"
"1515841200","0.0"
"1515842100","0.0"
"1515843000","0.0"
"1515843900","0.0"
"1515844800","0.0"
"1515845700","0.0"
"1515846600","0.0"
"1515847500","0.0"
"1515848400","0.0"
"1515849300","0.0"
"1515850200","0.0"
"1515851100","0.0"
"1515852000","0.0"
"1515852900","0.0"
"1515853800","0.0"
"1515854700","0.3"
"1515855600","0.0"
"1515856500","0.3"
"1515857400","0.3"
"1515858300","1.5"
"1515859200","2.4"
"1515860100","2.1"
"1515861000","2.4"
"1515861900","2.1"
"1515862800","2.4"
"1515863700","2.1"
"1515864600","2.4"
"1515865500","2.4"
"1515866400","2.1"
"1515867300","2.4"
"1515868200","2.4"
"1515869100","2.1"
"1515870000","2.4"
"1515870900","2.1"
"1515871800","2.4"
"1515872700","2.4"
"1515873600","2.1"
"1515874500","2.4"
"1515875400","2.4"
"1515876300","2.1"
"1515877200","2.4"
"1515878100","2.1"
"1515879000","2.4"
"1515879900","2.1"
"1515880800","2.4"
"1515881700","2.4"
"1515882600","2.1"
"1515883500","2.4"
"1515884400","2.1"
"1515885300","2.4"
"1515886200","2.1"
"1515887100","2.4"
"1515888000","2.1"
"1515888900","2.4"
"1515889800","2.4"
"1515890700","2.1"
"1515891600","2.4"
"1515892500","2.1"
"1515893400","2.4"
"1515894300","2.4"
"1515895200","2.4"
"1515896100","2.4"
"1515897000","2.4"
"1515897900","2.1"
"1515898800","2.4"
"1515899700","2.1"
"1515900600","2.4"
"1515901500","2.4"
"1515902400","2.1"
"1515903300","2.4"
"1515904200","2.1"
